date and time,TPI_wall1,TPI_wall2,TPI_roof,Depreciation_factor,Damping_Percentage,Max_Damping_day,Max_Damping_night,Time_lag_day,Time_lag_night
01/06/2019,43.975624999999994,41.32175000000002,nan,0.3504942339373967,64.95057660626034,3.9710000000000036,0.759999999999998,-2,0
02/06/2019,52.21287499999999,47.87374999999997,nan,0.35056746532156335,64.94325346784366,5.378,1.3170000000000037,0,0
03/06/2019,45.818375,43.566125,nan,0.27315521628498746,72.68447837150124,3.8130000000000024,1.8999999999999986,-3,0
04/06/2019,46.227875000000004,44.385124999999995,nan,0.2588984638441365,74.11015361558636,4.509999999999998,1.4239999999999995,0,0
05/06/2019,40.91224999999997,39.28212500000002,nan,0.1578884078884077,84.21115921115923,3.905999999999999,3.097000000000005,-2,0
06/06/2019,39.89637499999999,37.85674999999999,nan,0.2231538687849361,77.68461312150639,3.6870000000000047,1.5940000000000012,-1,0
07/06/2019,40.093249999999976,38.47100000000001,nan,0.29219030520646255,70.78096947935376,3.6940000000000026,1.0370000000000026,-3,0
08/06/2019,44.79462499999999,41.92812500000001,nan,0.36189841058130506,63.8101589418695,4.503999999999998,1.2369999999999983,0,0
09/06/2019,53.66975000000001,49.52749999999998,nan,0.3883747831116243,61.162521688837565,4.932000000000009,1.4130000000000038,1,0
10/06/2019,55.331374999999994,53.46499999999998,nan,0.4412904696762423,55.870953032375766,3.429000000000002,1.4719999999999978,1,0
11/06/2019,59.51299999999999,57.00087500000002,nan,0.46188340807174855,53.81165919282515,3.169000000000004,1.7510000000000012,0,0
12/06/2019,59.51299999999999,57.63087500000001,nan,0.32406859846244856,67.59314015375514,3.7419999999999973,1.972999999999999,1,0
13/06/19,59.30824999999996,56.37875000000002,nan,0.4502827763496146,54.97172236503853,3.455999999999996,1.8900000000000006,0,0
14/06/19,49.32275000000001,47.25950000000001,nan,0.35824803618186146,64.17519638181386,2.798000000000002,2.594000000000001,-2,0
15/06/19,50.76387500000001,48.90537499999998,nan,0.3868214885282599,61.31785114717401,3.0319999999999965,1.350999999999999,0,0
16/06/19,50.976500000000016,49.110125000000004,nan,0.4827725437415879,51.722745625841206,3.2590000000000003,0.5839999999999996,0,0
17/06/19,54.504499999999965,52.00812500000002,nan,0.42935363247863295,57.06463675213671,3.353999999999999,0.9189999999999969,0,0
18/06/19,52.834999999999994,50.76387500000001,nan,0.4024257502721193,59.757424972788066,2.5130000000000052,1.3299999999999983,0,0
19/06/19,49.73225000000001,48.08637499999998,nan,0.4064623032311507,59.35376967688492,1.8490000000000038,1.733000000000004,0,0
20/06/19,58.67824999999998,57.213499999999975,nan,0.4633039419087126,53.66960580912874,2.963000000000008,1.176000000000002,0,0
21/06/19,49.73225000000001,48.70062500000001,nan,0.3088678433060702,69.11321566939299,1.5949999999999989,1.6159999999999997,0,0
22/06/19,55.12662499999997,52.834999999999994,nan,0.38914971309337515,61.08502869066248,3.076999999999998,1.6070000000000029,0,0
23/06/19,49.52749999999998,48.08637499999998,nan,0.5287426366036975,47.12573633963025,1.6299999999999955,0.6900000000000013,-3,0
24/06/19,38.266249999999985,37.250375000000005,nan,0.4367926799903661,56.32073200096339,0.8560000000000088,1.483000000000004,0,0
25/06/19,34.824875000000006,33.612125000000006,nan,0.33082311733800357,66.91768826619963,2.1409999999999982,1.6799999999999997,-2,0
26/06/19,33.21050000000002,31.800875,nan,0.39744718309859123,60.25528169014087,1.6340000000000003,1.1039999999999992,0,0
